ID,wavelengths,reflectance,latitude,longitude,good_wavelengths,fwhm,elev,spatial_ref,Category
49,1454.1888,0.112975895,-34.090211186375335,19.01500493408963,1.0,8.613,671.94305,0,PINE
49,1461.6372,0.114124574,-34.090211186375335,19.01500493408963,1.0,8.614,671.94305,0,PINE
49,1469.0847,0.11319215,-34.090211186375335,19.01500493408963,1.0,8.615,671.94305,0,PINE
49,1476.5321,0.11628735,-34.090211186375335,19.01500493408963,1.0,8.617,671.94305,0,PINE
49,1483.9796,0.119780526,-34.090211186375335,19.01500493408963,1.0,8.618,671.94305,0,PINE
49,1491.4261,0.12459464,-34.090211186375335,19.01500493408963,1.0,8.62,671.94305,0,PINE
49,1498.8727,0.12822294,-34.090211186375335,19.01500493408963,1.0,8.621,671.94305,0,PINE
49,1506.3192,0.13205627,-34.090211186375335,19.01500493408963,1.0,8.622,671.94305,0,PINE
49,1513.7649,0.13435353,-34.090211186375335,19.01500493408963,1.0,8.624,671.94305,0,PINE
49,1521.2104,0.13783306,-34.090211186375335,19.01500493408963,1.0,8.625,671.94305,0,PINE
49,1528.655,0.14049765,-34.090211186375335,19.01500493408963,1.0,8.627,671.94305,0,PINE
49,1536.1007,0.14329119,-34.090211186375335,19.01500493408963,1.0,8.628,671.94305,0,PINE
49,1543.5454,0.14629531,-34.090211186375335,19.01500493408963,1.0,8.629,671.94305,0,PINE
49,1550.9891,0.14900656,-34.090211186375335,19.01500493408963,1.0,8.631,671.94305,0,PINE
49,1558.4329,0.15116909,-34.090211186375335,19.01500493408963,1.0,8.632,671.94305,0,PINE
49,1565.8766,0.15270887,-34.090211186375335,19.01500493408963,1.0,8.634,671.94305,0,PINE
49,1573.3193,0.15473671,-34.090211186375335,19.01500493408963,1.0,8.635,671.94305,0,PINE
49,1580.7621,0.15733147,-34.090211186375335,19.01500493408963,1.0,8.636,671.94305,0,PINE
49,1588.205,0.16007325,-34.090211186375335,19.01500493408963,1.0,8.638,671.94305,0,PINE
49,1595.6467,0.16299175,-34.090211186375335,19.01500493408963,1.0,8.639,671.94305,0,PINE
49,1603.0886,0.16437033,-34.090211186375335,19.01500493408963,1.0,8.641,671.94305,0,PINE
49,1610.5295,0.16775756,-34.090211186375335,19.01500493408963,1.0,8.642,671.94305,0,PINE
49,1617.9705,0.17074376,-34.090211186375335,19.01500493408963,1.0,8.643,671.94305,0,PINE
49,1625.4104,0.17326474,-34.090211186375335,19.01500493408963,1.0,8.645,671.94305,0,PINE
49,1632.8513,0.1744902,-34.090211186375335,19.01500493408963,1.0,8.646,671.94305,0,PINE
49,1640.2903,0.17630883,-34.090211186375335,19.01500493408963,1.0,8.648,671.94305,0,PINE
49,1647.7303,0.17638054,-34.090211186375335,19.01500493408963,1.0,8.649,671.94305,0,PINE
49,1655.1694,0.17643544,-34.090211186375335,19.01500493408963,1.0,8.65,671.94305,0,PINE
49,1662.6074,0.17462134,-34.090211186375335,19.01500493408963,1.0,8.652,671.94305,0,PINE
49,1670.0455,0.17438409,-34.090211186375335,19.01500493408963,1.0,8.653,671.94305,0,PINE
49,1677.4836,0.17383918,-34.090211186375335,19.01500493408963,1.0,8.655,671.94305,0,PINE
49,1684.9209,0.17270905,-34.090211186375335,19.01500493408963,1.0,8.656,671.94305,0,PINE
49,1692.358,0.17103978,-34.090211186375335,19.01500493408963,1.0,8.657,671.94305,0,PINE
49,1699.7952,0.16847925,-34.090211186375335,19.01500493408963,1.0,8.659,671.94305,0,PINE
49,1707.2314,0.16479273,-34.090211186375335,19.01500493408963,1.0,8.66,671.94305,0,PINE
49,1714.6667,0.16277614,-34.090211186375335,19.01500493408963,1.0,8.662,671.94305,0,PINE
49,1722.103,0.16053085,-34.090211186375335,19.01500493408963,1.0,8.663,671.94305,0,PINE
49,1729.5383,0.15777345,-34.090211186375335,19.01500493408963,1.0,8.664,671.94305,0,PINE
49,1736.9727,0.15977418,-34.090211186375335,19.01500493408963,1.0,8.666,671.94305,0,PINE
49,1744.4071,0.15877154,-34.090211186375335,19.01500493408963,1.0,8.667,671.94305,0,PINE
49,1751.8414,0.15812339,-34.090211186375335,19.01500493408963,1.0,8.669,671.94305,0,PINE
49,1759.2749,0.15782523,-34.090211186375335,19.01500493408963,1.0,8.67,671.94305,0,PINE
49,1766.7084,0.15781255,-34.090211186375335,19.01500493408963,1.0,8.671,671.94305,0,PINE
49,1967.2518,0.091708206,-34.090211186375335,19.01500493408963,1.0,8.709,671.94305,0,PINE
49,1974.6732,0.09375772,-34.090211186375335,19.01500493408963,1.0,8.711,671.94305,0,PINE
